Year,Skill,Adjustment,Degree,Weighted Degree,Betweenness Centrality,Eigenvector Centrality,Clustering Coefficient,Closeness Centrality
2015,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Unadjusted,0.8777777777777779,0.7537854530270723,0.000365764447695684,0.7389256609731478,0.7179945759733535,0.618729037002493
2015,Dynamic Strength,Unadjusted,0.9666666666666668,0.8669198840402296,0.000548646671543526,0.8258094376620185,0.7035500725569669,0.653457686852624
2015,Economics and Accounting,Unadjusted,0.9222222222222223,0.8617763517229827,0.0025603511338697883,0.8454116952915709,0.7489321626734128,0.6499008009405541
2015,Education and Training,Unadjusted,0.9222222222222223,0.991354961566479,0.000731528895391368,0.9968494700095295,0.860871881026751,0.8691454645425268
2015,Engineering and Technology,Unadjusted,0.9444444444444445,0.8771410373542934,0.01572787125091441,0.8535181969085895,0.7423754686095765,0.6428440914572496
2015,English Language,Unadjusted,0.9111111111111112,0.9819209035860887,0.0,0.9936005371208991,0.8754350324971916,0.8407359383213598
2015,Establishing and Maintaining Interpersonal Relationships,Unadjusted,0.9111111111111112,0.9818949178605275,0.0,0.9935795987374333,0.875372999965835,0.8407359383213598
2015,"Estimating the Quantifiable Characteristics of Products, Events, or Information",Unadjusted,0.9111111111111112,0.9829856619556292,0.0,0.9945892702754773,0.8760869827284232,0.8407359383213598
2015,Evaluating Information to Determine Compliance with Standards,Unadjusted,0.9111111111111112,0.9833131480550721,0.0,0.9949945054824786,0.8762515884699386,0.8407359383213598
2015,Extent Flexibility,Unadjusted,0.9666666666666668,0.8725809801965924,0.000365764447695684,0.8318423115145233,0.7068304057426561,0.653457686852624
2015,Geography,Unadjusted,0.4222222222222222,0.329539442208539,0.024689100219458672,0.3197721014027152,0.6669327019675079,0.4990888382687927
2015,Getting Information,Unadjusted,0.9111111111111112,0.9816245239059608,0.0,0.9933068300544937,0.8752172103179292,0.8407359383213598
2015,Gross Body Coordination,Unadjusted,0.9666666666666668,0.8956752163937315,0.010241404535479153,0.8606605549388086,0.7288817274739346,0.8643365603644647
2015,Gross Body Equilibrium,Unadjusted,0.9777777777777779,0.8818911599600561,0.01371616678858815,0.8330464541463471,0.6926857462158438,0.6570337991750291
2015,"Guiding, Directing, and Motivating Subordinates",Unadjusted,0.9222222222222223,0.9918887603008323,0.0,0.9979622729788565,0.8630765718869114,0.8500885068090297
2015,Handling and Moving Objects,Unadjusted,0.9111111111111112,0.9785362986969859,0.0,0.9885569599428401,0.8740753743670213,0.8407359383213598
2015,"Identifying Objects, Actions, and Events",Unadjusted,0.9111111111111112,0.9813311208838748,0.0,0.9930118367001582,0.8750576916374534,0.8407359383213598
2015,"Inspecting Equipment, Structures, or Material",Unadjusted,0.9111111111111112,0.9842203374899852,0.0,0.9949200690033028,0.8771936825763602,0.8407359383213598
2015,Interacting With Computers,Unadjusted,0.9444444444444445,0.9764811758635601,0.000365764447695684,0.9649073520712566,0.8086898815032303,0.8788542931670057
2015,Interpreting the Meaning of Information for Others,Unadjusted,0.9111111111111112,0.9823103950525398,0.0,0.9938993026981938,0.8757285590302508,0.8407359383213598
2015,"Judging the Qualities of Things, Services, or People",Unadjusted,0.9111111111111112,0.9823658385766425,0.0,0.9940321562435772,0.875659993076667,0.8407359383213598
2015,Law and Government,Unadjusted,0.9444444444444445,0.9493433964459712,0.014813460131675203,0.9365173397177184,0.7945402185389542,0.8788542931670057
2015,Making Decisions and Solving Problems,Unadjusted,0.9111111111111112,0.9816245239059608,0.0,0.9933068300544935,0.8752172103179292,0.8407359383213598
2015,Management of Financial Resources,Unadjusted,0.7333333333333334,0.5786159901538078,1.0,0.569255923993008,0.6644824059081651,1.0
2015,Manual Dexterity,Unadjusted,0.8444444444444446,0.777174804496564,0.000182882223847842,0.7880032432349012,0.8009373970444653,0.8133563647124403
2015,Mathematics Knowledge Knowledge,Unadjusted,0.9333333333333335,1.0,0.0,1.0000000000000002,0.8482346509810538,0.873984613400954
2015,Mechanical,Unadjusted,0.9333333333333335,0.9254225400758409,0.000731528895391368,0.9129976919864323,0.7965611693629278,0.6428440914572496
2015,"Monitor Processes, Materials, or Surroundings",Unadjusted,0.9111111111111112,0.9816245699853096,0.0,0.9933016786753791,0.8752233024182504,0.8407359383213598
2015,Monitoring and Controlling Resources,Unadjusted,0.9333333333333335,0.9839431985938938,0.0,0.9800930973835621,0.8352753283910225,0.873984613400954
2015,Multilimb Coordination,Unadjusted,0.9111111111111112,0.8709516631595878,0.0025603511338697883,0.8652371928866512,0.7889613031290184,0.8407359383213598
2015,"Operating Vehicles, Mechanized Devices, or Equipment",Unadjusted,0.9222222222222223,0.8819960194018853,0.0,0.8709446741883514,0.7811184087845774,0.6323994126994678
2015,Operation and Control,Unadjusted,0.9444444444444445,0.8755528933094384,0.0042062911485003665,0.8517309743617648,0.7446875316417372,0.8548083589184906
2015,Operations Analysis,Unadjusted,0.8777777777777779,0.7802855451832331,0.023408924652523776,0.7828746160438895,0.7591836272147037,0.8269209400522249
2015,"Organizing, Planning, and Prioritizing Work",Unadjusted,0.9111111111111112,0.9818260749772112,0.0,0.9934940083201571,0.8753339533194011,0.8407359383213598
2015,Performing Administrative Activities,Unadjusted,0.9333333333333335,0.9942112841078093,0.000365764447695684,0.9917571700002262,0.8407387908062808,0.873984613400954
2015,Performing General Physical Activities,Unadjusted,0.9111111111111112,0.9826049703730741,0.0,0.9933647995932519,0.8762477223539609,0.8407359383213598
2015,Performing for or Working Directly with the Public,Unadjusted,0.9333333333333335,0.9459011202459074,0.0,0.9394977950691831,0.8098920082732936,0.873984613400954
2015,Personnel and Human Resources,Unadjusted,0.9444444444444445,0.9831964690734178,0.0,0.9719735698314849,0.8136163047175651,0.8788542931670057
2015,Physics,Unadjusted,0.9,0.7345544032431406,0.038039502560351136,0.6972272419791168,0.6543687988705938,0.6289546950139205
2015,Processing Information,Unadjusted,0.9222222222222223,0.9916065548104264,0.000182882223847842,0.9977594452222919,0.8628575638527677,0.8500885068090297
2015,Production and Processing,Unadjusted,0.9,0.931429005138955,0.0,0.9424154560025627,0.861056745514873,0.836102687368112
2015,Provide Consultation and Advice to Others,Unadjusted,0.9333333333333335,0.9988080355583729,0.001463057790782736,0.9989294036549722,0.8475864384805235,0.873984613400954
2015,Psychology,Unadjusted,0.9333333333333335,0.9432873614511389,0.0,0.9336641828076556,0.802123242873013,0.653457686852624
2015,Public Safety and Security,Unadjusted,0.9333333333333335,0.9965958612367228,0.0015240185320653501,0.9961693109695359,0.8465689527826818,0.873984613400954
2015,Rate Control,Unadjusted,1.0,0.8673247894737381,0.05431602048280908,0.7976647347719451,0.6468977533650423,0.6642443299990096
2015,Reaction Time,Unadjusted,0.9777777777777779,0.876404061555618,0.010790051207022679,0.8317143179889933,0.6993842912447615,0.8691454645425268
2015,Repairing and Maintaining Electronic Equipment,Unadjusted,0.9222222222222223,0.8517993846819598,0.002011704462326262,0.8404767509534881,0.7621870205994631,0.6323994126994678
2015,Repairing and Maintaining Mechanical Equipment,Unadjusted,0.9222222222222223,0.8315439607761215,0.001097293343087052,0.8031711074383716,0.723413004236116,0.6323994126994678
2015,Resolving Conflicts and Negotiating with Others,Unadjusted,0.9333333333333335,0.997339901576496,0.000152401853206535,0.997433800885165,0.846738793142909,0.873984613400954
2015,Response Orientation,Unadjusted,0.9777777777777779,0.880503334977958,0.009875640087783468,0.8350367983387622,0.7013254046854001,0.8691454645425268
2015,Sales and Marketing,Unadjusted,0.888888888888889,0.8157916986504049,0.014447695683979519,0.814751112554975,0.768195940855685,0.6393439635535306
2015,Scheduling Work and Activities,Unadjusted,0.9222222222222223,0.9913836347601244,0.000182882223847842,0.9975684697044875,0.8627459155892319,0.8500885068090297
2015,Selling or Influencing Others,Unadjusted,0.9444444444444445,0.9787342719597909,0.0,0.9674785616246564,0.8112844752153308,0.8788542931670057
2015,Sociology and Anthropology,Unadjusted,0.34444444444444444,0.2738920642141711,0.010607168983174837,0.24650727201845798,0.5985717331800421,0.4692588618934618
2015,Speed of Limb Movement,Unadjusted,0.9222222222222223,0.7630654989755564,0.030358449158741772,0.706366522225298,0.6373961889261598,0.6323994126994678
2015,Staffing Organizational Units,Unadjusted,0.8555555555555556,0.7683105005828343,0.034198975859546454,0.7666413435254654,0.757606175133925,0.6289546950139205
2015,Stamina,Unadjusted,0.9666666666666668,0.8955196942748603,0.03017556693489393,0.860601619544911,0.728847717840394,0.8643365603644647
2015,Static Strength,Unadjusted,0.9555555555555556,0.8939202022570145,0.040416971470373084,0.8672484595385798,0.7473106595487129,0.8595576182062036
2015,Technology Design,Unadjusted,0.8666666666666667,0.7720287050971112,0.00091441111923921,0.7747645733085535,0.760834790638487,0.8223719284641108
2015,Telecommunications,Unadjusted,0.9444444444444445,0.9212515030986048,0.0012801755669348941,0.9020360351416246,0.7676642637046966,0.6570337991750291
2015,Thinking Creatively,Unadjusted,0.9222222222222223,0.9907008650433913,0.0,0.9968313465707836,0.8623443155521655,0.8500885068090297
2015,Training and Teaching Others,Unadjusted,0.9111111111111112,0.9833774815527814,0.0,0.9950308095735403,0.8763065828432949,0.8407359383213598
2015,Transportation,Unadjusted,0.9444444444444445,0.9544426452767405,0.06931236283833211,0.9407535990772351,0.7981724957727265,0.8788542931670057
2015,Troubleshooting,Unadjusted,0.9333333333333335,0.8707212472418446,0.000365764447695684,0.8538742087498186,0.7609786146011807,0.8500885068090297
2015,Trunk Strength,Unadjusted,0.8777777777777779,0.8141862013942358,0.00091441111923921,0.81844807945329,0.7906986274832913,0.8269209400522249
2015,Updating and Using Relevant Knowledge,Unadjusted,0.9111111111111112,0.9818949178605273,0.0,0.9935795987374334,0.8753729999658348,0.8407359383213598
2015,Wrist-Finger Speed,Unadjusted,0.9555555555555556,0.8155568958647409,0.01463057790782736,0.7800301421710598,0.6917314933002203,0.6499008009405541
2015,Quality Control Analysis,Unadjusted,0.03333333333333333,0.029533756480569648,0.01883686905632773,0.010264652437010803,0.3683913618492092,0.605342721060261
2015,Depth Perception,Unadjusted,0.08888888888888889,0.0742982887419622,0.001097293343087052,0.0001632529165866136,0.6091352700161526,0.44343204252088075
2015,Management of Material Resources,Unadjusted,0.13333333333333336,0.10858575072983011,0.950438917337235,0.005405187657658349,0.5225507835288982,0.7531742101614342
2015,Biology,Unadjusted,0.0,0.00018321347237176648,0.0,1.2199626785990944e-05,0.0,0.0
2015,Medicine and Dentistry,Unadjusted,0.044444444444444446,0.036529363657094104,0.02816386247256767,0.0035918976944518738,0.426965953416174,0.17812503688316594
2015,Building and Construction,Unadjusted,0.05555555555555555,0.0439181862324071,0.00182882223847842,0.022711318712881227,0.2992993228600533,0.27979890995448586
2015,Night Vision,Unadjusted,0.1,0.09341405724017358,0.000182882223847842,0.022462149742789577,0.6582484516425843,0.28907139806378135
2015,Peripheral Vision,Unadjusted,0.11111111111111112,0.10308411843910549,0.000731528895391368,0.030417516530442133,0.6339053485276748,0.29094767060879334
2015,Sound Localization,Unadjusted,0.1,0.0937805500579634,0.000182882223847842,0.02274468247230692,0.6609248110895979,0.28907139806378135
2015,Equipment Maintenance,Unadjusted,0.3111111111111111,0.2557804464503949,0.001645940014630578,0.17828714905150037,0.5729422960426885,0.4485032767575926
2015,Equipment Selection,Unadjusted,0.32222222222222224,0.2727045374941132,0.00548646671543526,0.1970576067813337,0.5848132416410611,0.4510562611164851
2015,Science,Unadjusted,0.37777777777777777,0.29370340085199326,0.09747622531089979,0.2782503118698038,0.6641575843193405,0.6463629868028117
2015,Foreign Language,Unadjusted,0.2,0.1584533833258261,0.11247256766642284,0.12644710427876155,0.5427928601795248,0.4334263264313686
2015,Programming,Unadjusted,0.1,0.07803572706501193,0.009875640087783468,0.07442161593450916,0.6722786681427748,0.5364212835739032
2015,Repairing,Unadjusted,0.2,0.16739140956219173,0.00365764447695684,0.09826076056001638,0.5914202138173748,0.4235988859069254
2015,Spatial Orientation,Unadjusted,0.2444444444444445,0.20655703296061204,0.000182882223847842,0.13188568680961288,0.5860387801733579,0.4334263264313686
2015,Glare Sensitivity,Unadjusted,0.1888888888888889,0.16282225952296114,0.0,0.09091890371496236,0.6038018993966948,0.42116932422171593
2015,Philosophy and Theology,Unadjusted,0.044444444444444446,0.0366292887876014,0.02816386247256767,0.0038653330114848962,0.42919507539186563,0.17812503688316594
2015,Therapy and Counseling,Unadjusted,0.044444444444444446,0.04021163836957373,0.0,0.007100335511581725,0.5896709757463156,0.2022196417661648
2015,History and Archeology,Unadjusted,0.0,0.0,0.0,1.394775752274998e-05,0.0,0.0
2015,Active Learning,Adjusted,0.4693877551020408,0.5049068476720587,0.0,0.000166966114168342,0.9918384306924821,0.2688123841969997
2015,Active Listening,Adjusted,0.4693877551020408,0.5039605248774728,0.0,0.00015728405711746548,0.9896686024391232,0.2688123841969997
2015,Auditory Attention,Adjusted,0.49999999999999994,0.46877096362684106,0.11010638297872341,0.004705753031045325,0.7488918055721439,0.6501673117239154
2015,Category Flexibility,Adjusted,0.4693877551020408,0.5037638881214022,0.0,0.00015616438653444045,0.9892911952527517,0.2688123841969997
2015,Complex Problem Solving,Adjusted,0.4693877551020408,0.5020403314693209,0.0,0.00015462452724143038,0.9861883633785231,0.2688123841969997
2015,Coordination,Adjusted,0.4693877551020408,0.5054619094043181,0.0,0.00016722366199474584,0.9928336922022365,0.2688123841969997
2015,Critical Thinking,Adjusted,0.4693877551020408,0.5036895075835045,0.0,0.0001561216421031763,0.9891595535522408,0.2688123841969997
2015,Deductive Reasoning,Adjusted,0.4693877551020408,0.5036895075835045,0.0,0.00015612164210309162,0.9891595535522408,0.2688123841969997
2015,Far Vision,Adjusted,0.4693877551020408,0.5012155711663079,0.0,0.00016156605891023192,0.985170954590179,0.2688123841969997
2015,Finger Dexterity,Adjusted,0.4795918367346939,0.5051483566940853,0.0,0.0005299200839273077,0.9341065014522714,0.400030126531432
2015,Flexibility of Closure,Adjusted,0.4693877551020408,0.5018459142406846,0.0,0.00016279868084723143,0.9862760913790758,0.2688123841969997
2015,Fluency of Ideas,Adjusted,0.4693877551020408,0.5055086321287648,0.0,0.00016601738838881755,0.9928910598677716,0.2688123841969997
2015,Hearing Sensitivity,Adjusted,0.4795918367346939,0.4931211439146195,0.0,0.0005315777434559536,0.9130263740011741,0.400030126531432
2015,Inductive Reasoning,Adjusted,0.4693877551020408,0.5039561382135488,0.0,0.0001561826784914427,0.9896435033645494,0.2688123841969997
2015,Information Ordering,Adjusted,0.4693877551020408,0.5039561382135488,0.0,0.0001561826784915573,0.9896435033645499,0.2688123841969997
2015,Instructing,Adjusted,0.4795918367346939,0.5064590889512433,0.0,0.0005313211893081583,0.9363620679293494,0.400030126531432
2015,Judgment and Decision Making,Adjusted,0.4693877551020408,0.5037317889914666,0.0,0.00015595994762383395,0.9892347338862573,0.2688123841969997
2015,Learning Strategies,Adjusted,0.4795918367346939,0.5070860614273662,0.0,0.0005321928232032206,0.9374448543574674,0.400030126531432
2015,Management of Personnel Resources,Adjusted,0.4693877551020408,0.5066672507694742,0.0,0.00016651270688812346,0.9949762937998439,0.2688123841969997
2015,Mathematical Reasoning,Adjusted,0.48979591836734687,0.482685708205845,0.0005319148936170213,0.000694370547332039,0.8327529015578596,0.4032336555242314
2015,Mathematics,Adjusted,0.49999999999999994,0.45976035485730615,0.5390957446808511,0.004595429864295984,0.7331127859696456,0.6501673117239154
2015,Memorization,Adjusted,0.4795918367346939,0.4983213283949184,0.0,0.0005311505111711143,0.9222505419318325,0.400030126531432
2015,Monitoring,Adjusted,0.4693877551020408,0.4972628770312518,0.0,0.00015756491660041293,0.9779653812527007,0.2688123841969997
2015,Near Vision,Adjusted,0.4693877551020408,0.5037035061889316,0.0,0.00015500085640144653,0.9891748793488986,0.2688123841969997
2015,Negotiation,Adjusted,0.4693877551020408,0.5055100432095829,0.0,0.00016466321062159672,0.99289200183723,0.2688123841969997
2015,Number Facility,Adjusted,0.48979591836734687,0.48615630729678383,0.0,0.0006935926444450802,0.8387618005953144,0.4032336555242314
2015,Operation Monitoring,Adjusted,0.49999999999999994,0.442919377571809,0.3861702127659574,0.004849734830250699,0.7035634410615292,0.6501673117239154
2015,Oral Comprehension,Adjusted,0.4693877551020408,0.5043067376323164,0.0,0.00015819562748400727,0.990372724758467,0.2688123841969997
2015,Oral Expression,Adjusted,0.4693877551020408,0.5043067376323164,0.0,0.00015819562748406202,0.990372724758467,0.2688123841969997
2015,Originality,Adjusted,0.4693877551020408,0.5033477504410788,0.0,0.00015752082150020545,0.9886588937418197,0.2688123841969997
2015,Perceptual Speed,Adjusted,0.4693877551020408,0.5094146301492415,0.0,0.00017102123426880768,1.0000000000000002,0.2688123841969997
2015,Persuasion,Adjusted,0.4693877551020408,0.5080604138851239,0.0,0.00017075018090231304,0.9975645189707021,0.2688123841969997
2015,Problem Sensitivity,Adjusted,0.4693877551020408,0.5040270503613488,0.0,0.0001580321273106868,0.9898718730059821,0.2688123841969997
2015,Reading Comprehension,Adjusted,0.4693877551020408,0.5040270503613488,0.0,0.00015803212731083034,0.9898718730059821,0.2688123841969997
2015,Selective Attention,Adjusted,0.4693877551020408,0.5040270503613488,0.0,0.0001580321273107113,0.9898718730059821,0.2688123841969997
2015,Service Orientation,Adjusted,0.4693877551020408,0.508283984486386,0.0,0.00017082213833109332,0.9979691100431927,0.2688123841969997
2015,Social Perceptiveness,Adjusted,0.4693877551020408,0.5010168691343092,0.0,0.00015506790064345207,0.9844468037712146,0.2688123841969997
2015,Speaking,Adjusted,0.4693877551020408,0.5039261033010163,0.0,0.0001579725313931003,0.9896886809802989,0.2688123841969997
2015,Speech Clarity,Adjusted,0.4693877551020408,0.5039261033010163,0.0,0.00015797253139266857,0.9896886809802987,0.2688123841969997
2015,Speech Recognition,Adjusted,0.4693877551020408,0.5047803426552784,0.0,0.0001671326327855333,0.9916841304748003,0.2688123841969997
2015,Speed of Closure,Adjusted,0.4795918367346939,0.5144437282872905,0.0,0.0005384175440388669,0.9503226413956454,0.400030126531432
2015,Systems Analysis,Adjusted,0.4795918367346939,0.4879227084382164,0.0,0.0005387672425250143,0.9035954660153076,0.400030126531432
